,id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_y_card,home_r_card,away_y_card,away_r_card,home_shoton,away_shoton,home_shotoff,away_shotoff,home_foulcommit,away_foulcommit,home_cross,away_cross,home_corner,away_corner,home_possession,away_possession,HTP,ATP,Result
511,22029,2009/2010,21,2010-02-06 00:00:00,684907,Real Madrid CF,RCD Espanyol,3,0,1.2,6.5,13.0,2,0,3,0,9,4,11,7,16,20,27,19,7,4,61,39,47,23,H
516,22034,2009/2010,21,2010-02-06 00:00:00,684919,Valencia CF,Real Valladolid,2,0,1.36,5.0,7.5,0,0,2,0,12,7,9,4,19,8,32,19,10,10,48,52,39,18,H
512,22030,2009/2010,21,2010-02-07 00:00:00,684909,Athletic Club de Bilbao,Xerez Club Deportivo,3,2,1.5,3.75,7.5,2,0,5,0,9,4,6,6,12,14,31,12,11,4,58,42,30,11,H
514,22032,2009/2010,21,2010-02-07 00:00:00,684916,CA Osasuna,CD Tenerife,1,0,1.8,3.5,4.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,51,49,26,17,H
510,22028,2009/2010,21,2010-02-07 00:00:00,684906,Málaga CF,RC Deportivo de La Coruña,0,0,2.3,3.25,3.1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,58,42,20,34,D
513,22031,2009/2010,21,2010-02-07 00:00:00,684914,RCD Mallorca,Villarreal CF,1,0,2.3,3.25,3.1,3,0,4,0,4,3,5,2,21,12,23,10,3,3,51,49,34,26,H
519,22037,2009/2010,21,2010-02-07 00:00:00,684922,Racing Santander,Atlético Madrid,1,1,2.4,3.3,2.88,2,0,0,0,4,2,7,5,25,13,29,22,4,8,53,47,24,23,D
515,22033,2009/2010,21,2010-02-07 00:00:00,684918,Real Zaragoza,Sevilla FC,2,1,3.5,3.3,2.1,7,0,2,1,4,4,5,6,20,12,14,15,5,6,48,52,17,36,H
517,22035,2009/2010,21,2010-02-07 00:00:00,684920,UD Almería,Real Sporting de Gijón,3,1,2.1,3.3,3.5,0,1,8,0,0,0,0,0,0,0,0,0,0,0,48,52,19,24,H
526,22044,2009/2010,22,2010-02-13 00:00:00,684933,Real Sporting de Gijón,Valencia CF,1,1,4.33,3.6,1.8,3,0,2,0,5,10,4,5,17,11,16,13,6,6,39,61,24,42,D
522,22040,2009/2010,22,2010-02-13 00:00:00,684926,Villarreal CF,Athletic Club de Bilbao,2,1,1.8,3.5,4.5,1,1,4,0,6,1,6,5,11,17,14,27,5,10,52,48,26,33,H
521,22039,2009/2010,22,2010-02-13 00:00:00,684924,Xerez Club Deportivo,Real Madrid CF,0,3,13.0,5.5,1.25,2,0,3,0,2,9,2,4,10,12,6,22,1,5,38,62,11,50,A
528,22046,2009/2010,22,2010-02-14 00:00:00,684936,Atlético Madrid,FC Barcelona,2,1,4.5,3.75,1.73,2,0,5,0,5,6,3,2,14,10,15,15,4,6,38,62,24,55,H
527,22045,2009/2010,22,2010-02-14 00:00:00,684934,Getafe CF,UD Almería,2,2,1.67,3.5,5.25,2,0,2,0,0,0,0,0,0,0,0,0,0,0,39,61,31,22,D
520,22038,2009/2010,22,2010-02-14 00:00:00,684923,RCD Espanyol,RC Deportivo de La Coruña,2,0,2.3,3.2,3.2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,53,47,23,35,H
529,22047,2009/2010,22,2010-02-14 00:00:00,684938,Racing Santander,Málaga CF,0,3,2.0,3.3,3.75,7,0,3,0,5,2,5,6,15,13,19,7,8,3,62,38,25,21,A
525,22043,2009/2010,22,2010-02-14 00:00:00,684932,Real Valladolid,Real Zaragoza,1,1,2.25,3.3,3.2,4,0,4,1,0,0,0,0,0,0,0,0,0,0,55,45,18,20,D
524,22042,2009/2010,22,2010-02-14 00:00:00,684930,Sevilla FC,CA Osasuna,1,0,1.67,3.5,5.5,1,0,3,0,3,3,6,2,10,8,31,13,3,6,55,45,36,29,H
523,22041,2009/2010,22,2010-02-15 00:00:00,684928,CD Tenerife,RCD Mallorca,1,0,2.5,3.2,2.88,3,0,1,0,2,5,3,7,13,14,15,22,4,10,49,51,17,37,H
539,22057,2009/2010,23,2010-02-20 00:00:00,684957,FC Barcelona,Racing Santander,4,0,1.2,6.5,13.0,3,0,4,0,6,1,6,2,12,12,13,3,6,0,65,35,55,25,H
531,22049,2009/2010,23,2010-02-20 00:00:00,684943,RC Deportivo de La Coruña,Xerez Club Deportivo,2,1,1.53,3.75,7.0,3,0,5,0,4,1,5,4,20,13,6,5,3,3,62,38,35,11,H
534,22052,2009/2010,23,2010-02-20 00:00:00,684949,RCD Mallorca,Sevilla FC,1,3,2.5,3.25,2.8,3,1,3,1,3,3,5,2,17,13,18,8,5,2,48,52,37,39,A
533,22051,2009/2010,23,2010-02-21 00:00:00,684947,Athletic Club de Bilbao,CD Tenerife,4,1,1.73,3.5,5.0,1,0,1,1,7,3,7,8,2,7,33,16,12,5,55,45,33,20,H
535,22053,2009/2010,23,2010-02-21 00:00:00,684951,CA Osasuna,Real Valladolid,1,1,1.85,3.4,4.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,48,52,29,19,D
530,22048,2009/2010,23,2010-02-21 00:00:00,684941,Málaga CF,RCD Espanyol,2,1,2.2,3.3,3.25,4,2,2,0,0,0,0,0,0,0,0,0,0,0,62,38,24,26,H
532,22050,2009/2010,23,2010-02-21 00:00:00,684945,Real Madrid CF,Villarreal CF,6,2,1.3,5.5,9.0,3,0,3,0,3,3,8,2,13,11,18,12,4,6,56,44,53,29,H
536,22054,2009/2010,23,2010-02-21 00:00:00,684953,Real Zaragoza,Real Sporting de Gijón,1,3,1.91,3.4,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,21,25,A
538,22056,2009/2010,23,2010-02-21 00:00:00,684956,UD Almería,Atlético Madrid,1,0,2.7,3.4,2.5,2,0,3,0,5,9,3,4,14,9,17,7,5,3,47,53,23,27,H
537,22055,2009/2010,23,2010-02-22 00:00:00,684955,Valencia CF,Getafe CF,2,1,1.57,4.0,5.5,4,0,6,0,8,5,3,5,19,11,18,23,3,5,43,57,43,32,H
542,22060,2009/2010,24,2010-02-27 00:00:00,684976,CD Tenerife,Real Madrid CF,1,5,11.0,5.75,1.25,2,0,1,0,7,5,5,3,17,7,19,25,6,4,43,57,20,56,A
549,22067,2009/2010,24,2010-02-27 00:00:00,684989,FC Barcelona,Málaga CF,2,1,1.17,7.0,15.0,1,0,1,0,5,1,10,2,6,13,40,9,12,3,72,28,58,27,H
546,22064,2009/2010,24,2010-02-27 00:00:00,684984,Getafe CF,Real Zaragoza,0,2,1.91,3.4,4.0,3,0,4,0,8,1,3,4,10,5,20,3,13,1,67,33,32,21,A
547,22065,2009/2010,24,2010-02-28 00:00:00,684986,Atlético Madrid,Valencia CF,4,1,2.5,3.3,2.75,3,0,5,1,9,1,9,0,9,13,21,10,5,7,56,44,27,46,H
548,22066,2009/2010,24,2010-02-28 00:00:00,684987,Racing Santander,UD Almería,0,2,2.1,3.3,3.5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,56,44,25,26,A
545,22063,2009/2010,24,2010-02-28 00:00:00,684982,Real Sporting de Gijón,CA Osasuna,3,2,2.38,3.25,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,54,46,28,30,H
544,22062,2009/2010,24,2010-02-28 00:00:00,684980,Real Valladolid,RCD Mallorca,1,2,2.5,3.25,2.8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,54,46,20,37,A
543,22061,2009/2010,24,2010-02-28 00:00:00,684978,Sevilla FC,Athletic Club de Bilbao,0,0,1.67,3.75,5.0,1,1,6,0,7,5,11,3,14,13,36,12,9,4,54,46,42,36,D
541,22059,2009/2010,24,2010-02-28 00:00:00,684974,Villarreal CF,RC Deportivo de La Coruña,1,0,1.91,3.4,4.0,3,0,3,0,6,3,6,1,16,8,12,12,4,2,45,55,29,38,H
540,22058,2009/2010,24,2010-02-28 00:00:00,684972,Xerez Club Deportivo,RCD Espanyol,1,1,3.0,3.25,2.38,2,0,1,0,0,0,0,0,0,0,0,0,0,0,65,35,11,26,D
552,22070,2009/2010,25,2010-03-06 00:00:00,684994,RC Deportivo de La Coruña,CD Tenerife,3,1,1.62,3.6,5.75,1,0,1,0,1,1,2,6,11,17,10,20,4,3,50,50,38,20,H
553,22071,2009/2010,25,2010-03-06 00:00:00,684999,Real Madrid CF,Sevilla FC,3,2,1.4,4.5,8.0,4,0,5,0,13,0,12,0,18,16,33,10,6,5,56,44,59,43,H
559,22077,2009/2010,25,2010-03-06 00:00:00,685007,UD Almería,FC Barcelona,2,2,11.0,5.75,1.25,0,0,0,1,2,9,4,8,16,11,11,24,5,5,27,73,29,61,D
554,22072,2009/2010,25,2010-03-07 00:00:00,685002,Athletic Club de Bilbao,Real Valladolid,2,0,1.67,3.6,5.25,0,0,0,0,7,7,1,5,5,12,28,17,8,3,46,54,37,20,H
556,22074,2009/2010,25,2010-03-07 00:00:00,685004,CA Osasuna,Getafe CF,0,0,2.2,3.25,3.25,1,0,4,0,0,0,0,0,0,0,0,0,0,0,46,54,30,32,D
550,22068,2009/2010,25,2010-03-07 00:00:00,684990,Málaga CF,Xerez Club Deportivo,2,4,1.62,3.6,5.75,1,1,7,1,0,0,0,0,0,0,0,0,0,0,72,28,27,12,A
551,22069,2009/2010,25,2010-03-07 00:00:00,684992,RCD Espanyol,Villarreal CF,0,0,2.4,3.25,2.9,3,0,4,0,8,8,5,6,12,10,27,24,9,8,57,43,27,32,D
555,22073,2009/2010,25,2010-03-07 00:00:00,685003,RCD Mallorca,Real Sporting de Gijón,3,0,1.73,3.6,4.75,1,0,3,0,0,0,0,0,0,0,0,0,0,0,46,54,40,31,H
557,22075,2009/2010,25,2010-03-07 00:00:00,685005,Real Zaragoza,Atlético Madrid,1,1,2.5,3.3,2.8,7,0,3,1,7,1,3,1,18,13,17,8,4,3,47,53,24,30,D
558,22076,2009/2010,25,2010-03-08 00:00:00,685006,Valencia CF,Racing Santander,0,0,1.57,3.8,6.0,4,0,4,0,6,6,9,3,13,15,23,15,4,3,60,40,46,25,D
565,22083,2009/2010,26,2010-03-13 00:00:00,685016,Getafe CF,RCD Mallorca,3,0,2.1,3.3,3.5,4,0,1,1,6,3,4,6,7,7,11,6,8,3,56,44,33,43,H
564,22082,2009/2010,26,2010-03-13 00:00:00,685015,Real Sporting de Gijón,Athletic Club de Bilbao,0,0,2.38,3.25,3.0,5,0,3,0,5,6,6,9,14,7,14,16,5,4,50,50,31,40,D
562,22080,2009/2010,26,2010-03-13 00:00:00,685012,Sevilla FC,RC Deportivo de La Coruña,1,1,1.62,3.6,5.5,2,0,4,0,7,3,5,2,13,14,38,10,11,1,64,36,43,41,D
561,22079,2009/2010,26,2010-03-14 00:00:00,685010,CD Tenerife,RCD Espanyol,4,1,2.2,3.3,3.25,1,0,4,0,0,0,0,0,0,0,0,0,0,0,51,49,20,28,H
568,22086,2009/2010,26,2010-03-14 00:00:00,685023,FC Barcelona,Valencia CF,3,0,1.4,4.5,8.0,1,0,6,0,7,5,5,1,4,11,14,6,6,1,49,51,62,47,H
567,22085,2009/2010,26,2010-03-14 00:00:00,685021,Racing Santander,Real Zaragoza,0,0,2.2,3.3,3.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,49,51,26,25,D
563,22081,2009/2010,26,2010-03-14 00:00:00,685014,Real Valladolid,Real Madrid CF,1,4,10.0,5.25,1.29,5,0,3,0,6,11,5,5,24,19,6,12,2,2,53,47,20,62,A
569,22087,2009/2010,26,2010-03-14 00:00:00,685024,UD Almería,Málaga CF,1,0,2.1,3.3,3.5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,49,51,30,27,H
560,22078,2009/2010,26,2010-03-14 00:00:00,685008,Villarreal CF,Xerez Club Deportivo,2,0,1.36,4.5,9.0,0,0,4,0,8,4,13,1,7,12,16,9,6,3,51,49,33,15,H
566,22084,2009/2010,26,2010-03-15 00:00:00,685018,Atlético Madrid,CA Osasuna,1,0,1.73,3.5,5.0,4,0,4,0,9,6,4,4,10,19,18,29,5,7,49,51,31,31,H
575,22093,2009/2010,27,2010-03-20 00:00:00,685037,Athletic Club de Bilbao,Getafe CF,2,2,2.1,3.3,3.5,1,1,5,1,0,0,0,0,0,0,0,0,0,0,62,38,41,36,D
573,22091,2009/2010,27,2010-03-20 00:00:00,685034,RC Deportivo de La Coruña,Real Valladolid,0,2,1.67,3.6,5.25,0,0,0,0,1,5,1,7,12,16,11,11,5,9,49,51,42,20,A
572,22090,2009/2010,27,2010-03-20 00:00:00,685032,RCD Espanyol,Sevilla FC,2,0,3.2,3.3,2.25,3,0,2,0,0,0,0,0,0,0,0,0,0,0,49,51,28,44,H
574,22092,2009/2010,27,2010-03-20 00:00:00,685036,Real Madrid CF,Real Sporting de Gijón,3,1,1.13,8.0,19.0,2,0,1,0,9,4,11,2,11,10,23,9,4,2,62,38,65,32,H
571,22089,2009/2010,27,2010-03-20 00:00:00,685030,Xerez Club Deportivo,CD Tenerife,2,1,2.4,3.3,2.88,3,0,3,0,0,0,0,0,0,0,0,0,0,0,49,51,15,23,H
577,22095,2009/2010,27,2010-03-21 00:00:00,685041,CA Osasuna,Racing Santander,1,3,2.0,3.3,3.75,2,0,1,0,0,0,0,0,0,0,0,0,0,0,62,38,31,27,A
570,22088,2009/2010,27,2010-03-21 00:00:00,685028,Málaga CF,Villarreal CF,2,0,2.88,3.2,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,49,51,27,36,H
576,22094,2009/2010,27,2010-03-21 00:00:00,685039,RCD Mallorca,Atlético Madrid,4,1,2.1,3.3,3.5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,62,38,43,34,H
578,22096,2009/2010,27,2010-03-21 00:00:00,685042,Real Zaragoza,FC Barcelona,2,4,11.0,5.25,1.29,3,0,3,0,1,3,8,10,15,14,17,24,4,6,40,60,26,65,A
579,22097,2009/2010,27,2010-03-21 00:00:00,685043,Valencia CF,UD Almería,2,0,1.57,3.75,6.0,2,0,2,0,9,5,10,5,10,14,14,15,5,7,54,46,47,33,H
583,22101,2009/2010,28,2010-03-23 00:00:00,685053,Real Sporting de Gijón,RC Deportivo de La Coruña,2,1,2.4,3.3,2.88,2,0,1,2,0,0,0,0,0,0,0,0,0,0,54,46,32,42,H
581,22099,2009/2010,28,2010-03-23 00:00:00,685048,Sevilla FC,Xerez Club Deportivo,1,1,1.29,5.25,11.0,0,0,2,0,2,2,14,5,8,17,15,13,3,5,54,46,44,18,D
580,22098,2009/2010,28,2010-03-24 00:00:00,685045,CD Tenerife,Villarreal CF,2,2,2.88,3.3,2.4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,54,46,23,36,D
587,22105,2009/2010,28,2010-03-24 00:00:00,685060,FC Barcelona,CA Osasuna,2,0,1.13,8.0,19.0,4,0,2,0,5,2,6,1,11,20,12,6,8,3,67,33,68,31,H
586,22104,2009/2010,28,2010-03-24 00:00:00,685059,Racing Santander,RCD Mallorca,0,0,2.35,3.3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,49,30,46,D
582,22100,2009/2010,28,2010-03-24 00:00:00,685051,Real Valladolid,RCD Espanyol,0,0,2.25,3.3,3.2,4,1,4,0,0,0,0,0,0,0,0,0,0,0,54,46,23,31,D
588,22106,2009/2010,28,2010-03-24 00:00:00,685061,UD Almería,Real Zaragoza,1,0,2.05,3.3,3.6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,67,33,33,26,H
589,22107,2009/2010,28,2010-03-24 00:00:00,685062,Valencia CF,Málaga CF,1,0,1.5,4.0,7.0,3,0,5,0,3,0,7,3,14,17,7,4,8,3,65,35,50,30,H
585,22103,2009/2010,28,2010-03-25 00:00:00,685057,Atlético Madrid,Athletic Club de Bilbao,2,0,1.85,3.5,4.0,1,0,4,0,7,5,7,9,15,13,14,18,7,7,51,49,34,42,H
584,22102,2009/2010,28,2010-03-25 00:00:00,685055,Getafe CF,Real Madrid CF,2,4,9.0,4.75,1.36,3,0,2,0,5,9,4,6,11,10,17,15,6,8,49,51,37,68,A
590,22108,2009/2010,29,2010-03-27 00:00:00,685063,Málaga CF,CD Tenerife,1,1,1.91,3.4,4.0,2,1,2,0,0,4,3,3,10,10,9,8,4,2,65,35,30,24,D
597,22115,2009/2010,29,2010-03-27 00:00:00,685075,RCD Mallorca,FC Barcelona,0,1,7.5,4.2,1.44,4,0,3,0,3,4,4,2,27,19,17,26,4,8,33,67,47,71,A
599,22117,2009/2010,29,2010-03-27 00:00:00,685079,Real Zaragoza,Valencia CF,3,0,2.9,3.3,2.38,4,0,6,0,7,3,8,5,15,17,23,25,6,5,48,52,26,53,H
598,22116,2009/2010,29,2010-03-28 00:00:00,685077,CA Osasuna,UD Almería,1,0,2.2,3.3,3.3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,33,67,31,36,H
594,22112,2009/2010,29,2010-03-28 00:00:00,685070,RC Deportivo de La Coruña,Getafe CF,1,3,2.1,3.3,3.5,0,0,4,0,3,4,4,8,3,7,22,12,8,6,48,52,42,37,A
593,22111,2009/2010,29,2010-03-28 00:00:00,685068,RCD Espanyol,Real Sporting de Gijón,0,0,1.91,3.4,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,58,32,35,D
595,22113,2009/2010,29,2010-03-28 00:00:00,685072,Real Madrid CF,Atlético Madrid,3,2,1.3,5.25,10.0,3,0,1,0,10,3,17,7,17,10,25,10,5,1,60,40,71,37,H
591,22109,2009/2010,29,2010-03-28 00:00:00,685064,Villarreal CF,Sevilla FC,3,0,2.25,3.3,3.2,2,0,3,0,3,6,5,1,10,6,25,12,8,2,42,58,37,45,H
592,22110,2009/2010,29,2010-03-28 00:00:00,685066,Xerez Club Deportivo,Real Valladolid,3,0,2.5,3.25,2.8,2,0,3,1,0,0,0,0,0,0,0,0,0,0,42,58,19,24,H
596,22114,2009/2010,29,2010-03-29 00:00:00,685074,Athletic Club de Bilbao,Racing Santander,4,3,1.91,3.4,4.0,1,0,5,0,1,3,6,4,9,21,20,9,10,1,52,48,42,31,H
616,22134,2009/2010,30,2010-04-03 00:00:00,685090,FC Barcelona,Athletic Club de Bilbao,4,1,1.17,7.0,15.0,1,0,1,0,9,4,4,7,3,5,22,18,6,8,63,37,74,45,H
619,22137,2009/2010,30,2010-04-03 00:00:00,685094,Real Zaragoza,Málaga CF,2,0,1.85,3.4,4.2,3,0,4,0,5,3,7,3,8,14,32,26,8,3,58,42,29,31,H
610,22128,2009/2010,30,2010-04-03 00:00:00,685080,Sevilla FC,CD Tenerife,3,0,1.4,4.5,8.0,5,0,4,0,2,5,5,6,10,13,11,19,2,5,52,48,45,25,H
614,22132,2009/2010,30,2010-04-04 00:00:00,685087,Atlético Madrid,RC Deportivo de La Coruña,3,0,1.83,3.5,4.33,2,0,0,0,8,2,4,3,13,3,19,12,4,3,53,47,37,42,H
613,22131,2009/2010,30,2010-04-04 00:00:00,685085,Getafe CF,RCD Espanyol,1,1,1.8,3.5,4.5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,52,48,40,33,D
615,22133,2009/2010,30,2010-04-04 00:00:00,685089,Racing Santander,Real Madrid CF,0,2,9.5,5.25,1.3,4,0,1,0,2,6,3,7,21,12,12,24,1,9,40,60,31,74,A
612,22130,2009/2010,30,2010-04-04 00:00:00,685083,Real Sporting de Gijón,Xerez Club Deportivo,2,2,1.73,3.5,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,48,36,22,D
611,22129,2009/2010,30,2010-04-04 00:00:00,685081,Real Valladolid,Villarreal CF,0,2,2.88,3.3,2.4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,52,48,24,40,A
617,22135,2009/2010,30,2010-04-04 00:00:00,685091,UD Almería,RCD Mallorca,1,1,2.4,3.3,2.88,1,0,2,0,0,0,0,0,0,0,0,0,0,0,63,37,36,47,D
618,22136,2009/2010,30,2010-04-04 00:00:00,685093,Valencia CF,CA Osasuna,3,0,1.62,3.75,5.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,63,37,53,34,H
621,22139,2009/2010,31,2010-04-10 00:00:00,685098,CD Tenerife,Real Valladolid,0,0,2.0,3.4,3.75,2,0,3,0,0,0,0,0,0,0,0,0,0,0,34,66,25,24,D
620,22138,2009/2010,31,2010-04-10 00:00:00,685097,Málaga CF,Sevilla FC,1,2,3.25,3.25,2.25,4,0,5,0,1,5,4,3,27,14,13,13,3,4,34,66,31,48,A
626,22144,2009/2010,31,2010-04-10 00:00:00,685104,Real Madrid CF,FC Barcelona,0,2,2.5,3.4,2.7,4,0,4,0,10,4,6,2,29,14,24,10,4,7,44,56,77,77,A
622,22140,2009/2010,31,2010-04-10 00:00:00,685100,Villarreal CF,Real Sporting de Gijón,1,0,1.5,4.0,7.0,0,0,1,0,8,1,7,2,9,15,15,7,8,4,34,66,43,37,H
623,22141,2009/2010,31,2010-04-10 00:00:00,685101,Xerez Club Deportivo,Getafe CF,0,1,2.8,3.25,2.5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,34,66,23,41,A
627,22145,2009/2010,31,2010-04-11 00:00:00,685105,Athletic Club de Bilbao,UD Almería,4,1,1.8,3.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,56,45,37,H
629,22147,2009/2010,31,2010-04-11 00:00:00,685107,CA Osasuna,Real Zaragoza,2,0,2.25,3.25,3.2,4,1,4,0,0,0,0,0,0,0,0,0,0,0,40,60,34,32,H
625,22143,2009/2010,31,2010-04-11 00:00:00,685103,RC Deportivo de La Coruña,Racing Santander,1,1,2.0,3.4,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,53,42,31,D
624,22142,2009/2010,31,2010-04-11 00:00:00,685102,RCD Espanyol,Atlético Madrid,3,0,2.5,3.25,2.8,2,0,3,1,5,3,7,7,7,6,15,13,5,2,47,53,34,40,H
628,22146,2009/2010,31,2010-04-11 00:00:00,685106,RCD Mallorca,Valencia CF,3,2,2.38,3.25,3.0,3,0,3,1,8,3,4,6,5,11,17,22,4,6,40,60,48,56,H
632,22150,2009/2010,32,2010-04-13 00:00:00,685113,Getafe CF,Villarreal CF,3,0,2.5,3.3,2.75,1,0,2,0,4,4,6,5,23,9,20,19,4,5,44,56,44,46,H
631,22149,2009/2010,32,2010-04-13 00:00:00,685112,Real Sporting de Gijón,CD Tenerife,0,2,1.91,3.4,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,62,37,26,A
630,22148,2009/2010,32,2010-04-13 00:00:00,685110,Real Valladolid,Sevilla FC,2,1,4.0,3.5,1.91,5,0,1,0,7,2,7,3,26,12,17,28,4,3,38,62,25,51,H
633,22151,2009/2010,32,2010-04-14 00:00:00,685115,Atlético Madrid,Xerez Club Deportivo,1,2,1.36,4.5,9.0,3,0,4,0,6,2,9,5,19,16,26,10,8,4,51,49,40,23,A
639,22157,2009/2010,32,2010-04-14 00:00:00,685124,CA Osasuna,Málaga CF,2,2,1.91,3.4,4.0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,64,36,37,31,D
635,22153,2009/2010,32,2010-04-14 00:00:00,685117,FC Barcelona,RC Deportivo de La Coruña,3,0,1.13,8.5,17.0,0,0,3,0,10,2,7,2,12,13,46,5,14,2,73,27,80,43,H
634,22152,2009/2010,32,2010-04-14 00:00:00,685116,Racing Santander,RCD Espanyol,3,1,2.1,3.3,3.5,2,0,3,1,0,0,0,0,0,0,0,0,0,0,51,49,32,37,H
638,22156,2009/2010,32,2010-04-14 00:00:00,685123,Real Zaragoza,RCD Mallorca,1,1,2.2,3.3,3.2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,64,36,32,51,D
636,22154,2009/2010,32,2010-04-15 00:00:00,685119,UD Almería,Real Madrid CF,1,2,10.0,5.5,1.29,4,0,4,0,5,18,6,11,18,17,12,21,4,10,40,60,37,77,A
637,22155,2009/2010,32,2010-04-15 00:00:00,685121,Valencia CF,Athletic Club de Bilbao,2,0,1.62,3.75,5.5,1,0,2,0,6,3,7,2,15,14,36,19,15,3,64,36,56,48,H
645,22163,2009/2010,33,2010-04-17 00:00:00,685136,RCD Espanyol,FC Barcelona,0,0,9.0,5.0,1.33,3,0,4,0,3,3,4,1,17,17,12,16,3,4,36,64,37,83,D
641,22159,2009/2010,33,2010-04-17 00:00:00,685128,Sevilla FC,Real Sporting de Gijón,3,0,1.4,4.33,8.5,3,0,8,0,1,1,2,1,9,16,8,5,6,2,63,37,51,37,H
643,22161,2009/2010,33,2010-04-17 00:00:00,685132,Villarreal CF,Atlético Madrid,2,1,1.83,3.5,4.33,2,0,2,0,4,5,3,5,11,15,15,22,4,8,46,54,46,40,H
648,22166,2009/2010,33,2010-04-18 00:00:00,685143,Athletic Club de Bilbao,Real Zaragoza,0,0,1.73,3.5,5.0,3,0,5,0,7,2,8,4,13,12,28,4,5,2,50,50,48,33,D
642,22160,2009/2010,33,2010-04-18 00:00:00,685130,CD Tenerife,Getafe CF,3,2,2.4,3.3,2.88,2,0,4,0,0,0,0,0,0,0,0,0,0,0,63,37,29,47,H
640,22158,2009/2010,33,2010-04-18 00:00:00,685126,Málaga CF,Real Valladolid,0,0,1.91,3.4,4.0,2,0,2,0,0,1,4,4,10,15,15,20,5,6,51,49,32,28,D
646,22164,2009/2010,33,2010-04-18 00:00:00,685138,RC Deportivo de La Coruña,UD Almería,0,0,1.91,3.4,4.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,36,64,43,37,D
647,22165,2009/2010,33,2010-04-18 00:00:00,685140,Real Madrid CF,Valencia CF,2,0,1.4,4.5,8.0,2,0,3,0,10,2,11,6,14,15,18,14,2,7,52,48,80,59,H
644,22162,2009/2010,33,2010-04-18 00:00:00,685133,Xerez Club Deportivo,Racing Santander,2,2,2.4,3.3,2.88,0,0,2,0,0,0,0,0,0,0,0,0,0,0,46,54,26,35,D
649,22167,2009/2010,33,2010-04-19 00:00:00,685145,RCD Mallorca,CA Osasuna,2,0,1.62,3.6,6.0,1,0,3,0,7,4,5,5,15,15,11,16,5,8,46,54,52,38,H
654,22172,2009/2010,34,2010-04-24 00:00:00,685150,FC Barcelona,Xerez Club Deportivo,3,1,1.1,8.5,29.0,1,0,10,1,7,3,4,4,15,16,4,8,3,4,67,33,84,27,H
657,22175,2009/2010,34,2010-04-24 00:00:00,685153,Real Zaragoza,Real Madrid CF,1,2,10.0,5.5,1.29,3,1,4,0,2,10,3,4,20,21,7,26,1,7,36,64,34,83,A
656,22174,2009/2010,34,2010-04-24 00:00:00,685152,Valencia CF,RC Deportivo de La Coruña,1,0,1.4,4.5,8.0,3,1,3,0,7,2,5,6,17,11,44,10,12,2,61,39,59,44,H
652,22170,2009/2010,34,2010-04-25 00:00:00,685148,Atlético Madrid,CD Tenerife,3,1,1.8,3.5,4.5,1,0,2,0,5,3,7,6,7,12,16,25,6,6,48,52,40,32,H
651,22169,2009/2010,34,2010-04-25 00:00:00,685147,Getafe CF,Sevilla FC,4,3,2.8,3.25,2.5,5,0,5,0,6,5,8,2,11,13,22,13,8,2,57,43,47,54,H
659,22177,2009/2010,34,2010-04-25 00:00:00,685155,RCD Mallorca,Málaga CF,1,1,1.5,4.0,7.0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,53,47,55,33,D
653,22171,2009/2010,34,2010-04-25 00:00:00,685149,Racing Santander,Villarreal CF,1,2,3.0,3.25,2.38,7,0,4,0,0,0,0,0,0,0,0,0,0,0,48,52,36,49,A
650,22168,2009/2010,34,2010-04-25 00:00:00,685146,Real Sporting de Gijón,Real Valladolid,0,2,2.25,3.25,3.25,2,1,5,0,0,0,0,0,0,0,0,0,0,0,46,54,37,29,A
